episode,dataset,dataset_name,task_id,dataset_id,split_type,reward,loss,epsilon,f1,pipeline,invalid_count,pipeline_length,cache_hit
2755,kr-vs-kp,kr-vs-kp,3,3,train,0.8712121828985759,0.007929986994713544,0.05,0.951212182898576,"['standard_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,False
2756,har,har,14970,1478,train,0.9519852875587708,0.006989089539274573,0.05,0.9719852875587708,['random_forest'],0,1,True
2757,ozone-level-8hr,ozone-level-8hr,9978,1487,train,0.537152149321267,0.008867023140192032,0.05,0.617152149321267,"['minmax_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2758,letter,letter,6,6,train,0.9396450989680648,0.004905665758997202,0.05,0.9596450989680648,['random_forest'],0,1,True
2759,semeion,semeion,9964,1501,train,0.6409262096722904,0.006721346697304398,0.05,0.7009262096722905,"['pca', 'minmax_scaler', 'knn']",0,3,False
2760,vowel,vowel,3022,307,train,0.7797033567390462,0.007105297564218442,0.05,0.8197033567390463,"['pca', 'knn']",0,2,True
2761,jungle_chess_2pcs_raw_endgame_complete,jungle_chess_2pcs_raw_endgame_complete,167119,41027,train,0.7347613531066415,0.030671311914920805,0.05,0.8147613531066416,"['standard_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,False
2762,electricity,electricity,219,151,train,0.7601780933780748,0.031050781905651092,0.05,0.8401780933780749,"['standard_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,True
2763,connect-4,connect-4,146195,40668,train,0.4581240472688909,0.021242468245327474,0.05,0.5381240472688908,"['minmax_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,False
2764,ozone-level-8hr,ozone-level-8hr,9978,1487,train,0.40369565217391307,0.01683761812746525,0.05,0.483695652173913,"['feature_selection', 'minmax_scaler', 'pca', 'svm']",0,4,True
2765,semeion,semeion,9964,1501,train,0.8704698056804392,0.012410972500219941,0.05,0.9304698056804392,"['pca', 'minmax_scaler', 'svm']",0,3,True
2766,nomao,nomao,9977,1486,train,0.9399563281918575,0.011371203232556581,0.05,0.9599563281918575,['random_forest'],0,1,True
2767,mfeat-fourier,mfeat-fourier,14,14,train,0.7937939870926838,0.013731779530644417,0.05,0.8537939870926838,"['pca', 'feature_selection', 'svm']",0,3,False
2768,dna,dna,167140,40670,train,0.7739031882501252,0.013923236727714538,0.05,0.8539031882501252,"['standard_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,False
2769,numerai28.6,numerai28.6,167120,23517,train,0.4261987337363685,0.011999377328902484,0.05,0.5061987337363685,"['standard_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,False
2770,pc1,pc1,3918,1068,train,0.5781897730380092,0.010160632710903884,0.05,0.6581897730380093,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2771,credit-approval,credit-approval,29,29,train,0.7280434782608695,0.010664797737263143,0.05,0.7880434782608695,"['minmax_scaler', 'pca', 'knn']",0,3,False
2772,Internet-Advertisements,Internet-Advertisements,167125,40978,train,0.8065488086087624,0.00816650055348873,0.05,0.8865488086087625,"['minmax_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2773,tic-tac-toe,tic-tac-toe,49,50,train,0.8534528698787939,0.009446940966881812,0.05,0.9134528698787939,"['minmax_scaler', 'pca', 'svm']",0,3,False
2774,wilt,wilt,146820,40983,train,0.40607833883907507,0.010633121989667416,0.05,0.48607833883907503,"['minmax_scaler', 'pca', 'feature_selection', 'svm']",0,4,True
2775,adult,adult,7592,1590,train,0.660542917411147,0.01047260221093893,0.05,0.7405429174111471,"['minmax_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2776,Fashion-MNIST,Fashion-MNIST,146825,40996,train,0.7984821982135333,0.009452089434489608,0.05,0.8584821982135333,"['minmax_scaler', 'pca', 'knn']",0,3,False
2777,isolet,isolet,3481,300,train,0.9235024556674343,0.01049547316506505,0.05,0.9435024556674343,['random_forest'],0,1,True
2778,PhishingWebsites,PhishingWebsites,14952,4534,train,0.8657059397705829,0.006738528702408075,0.05,0.9457059397705829,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2779,dresses-sales,dresses-sales,125920,23381,train,0.515561918396564,0.00589550044387579,0.05,0.595561918396564,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,False
2780,credit-g,credit-g,31,31,train,0.5638746438746438,0.008349411236122251,0.05,0.6438746438746439,"['standard_scaler', 'pca', 'feature_selection', 'svm']",0,4,False
2781,breast-w,breast-w,15,15,train,0.9055608352587297,0.03721722471527755,0.05,0.9655608352587297,"['minmax_scaler', 'pca', 'knn']",0,3,True
2782,MiceProtein,MiceProtein,146800,40966,train,0.9268910177679521,0.026573230978101492,0.05,0.9868910177679522,"['minmax_scaler', 'pca', 'random_forest']",0,3,True
2783,jm1,jm1,3904,1053,train,0.5238797325056228,0.020465377159416674,0.05,0.6038797325056229,"['standard_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,False
2784,climate-model-simulation-crashes,climate-model-simulation-crashes,146819,40994,train,0.47311355311355313,0.019628407806158064,0.05,0.5531135531135531,"['standard_scaler', 'pca', 'feature_selection', 'svm']",0,4,True
2785,letter,letter,6,6,train,0.9025431061109469,0.013175616506487131,0.05,0.9225431061109469,['svm'],0,1,True
2786,ilpd,ilpd,9971,1480,train,0.35517857142857134,0.020079509122297168,0.05,0.4151785714285714,"['standard_scaler', 'pca', 'svm']",0,3,False
2787,kr-vs-kp,kr-vs-kp,3,3,train,0.8488015144895877,0.015248731710016727,0.05,0.9288015144895878,"['minmax_scaler', 'pca', 'feature_selection', 'knn']",0,4,False
2788,analcatdata_authorship,analcatdata_authorship,3549,458,train,0.911299312501844,0.018379459157586098,0.05,0.9912993125018441,"['minmax_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,True
2789,har,har,14970,1478,train,0.8559593042768422,0.019134316593408585,0.05,0.9359593042768423,"['minmax_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,True
2790,satimage,satimage,2074,182,train,0.7897223844417623,0.016499942541122435,0.05,0.8697223844417624,"['standard_scaler', 'pca', 'feature_selection', 'svm']",0,4,False
2791,mfeat-zernike,mfeat-zernike,22,22,train,0.7913654140092541,0.015152455928424994,0.05,0.8313654140092541,"['pca', 'svm']",0,2,False
2792,mfeat-karhunen,mfeat-karhunen,16,16,train,0.942266485276634,0.009282834517459074,0.05,0.9822664852766341,"['pca', 'svm']",0,2,True
2793,CIFAR_10,CIFAR_10,167124,40927,train,0.49916350132050114,0.009464766054103771,0.05,0.5391635013205012,"['standard_scaler', 'svm']",0,2,False
2794,texture,texture,125922,40499,train,0.9719431646206551,0.011761656031012535,0.05,0.9919431646206551,['svm'],0,1,True
2795,churn,churn,167141,40701,train,0.5993454223794781,0.008709631860256195,0.05,0.6793454223794781,"['minmax_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2796,analcatdata_dmft,analcatdata_dmft,3560,469,train,0.14633112918827204,0.009272149919221798,0.05,0.18633112918827202,"['standard_scaler', 'svm']",0,2,True
2797,blood-transfusion-service-center,blood-transfusion-service-center,10101,1464,train,0.6013210495124185,0.00855603632517159,0.05,0.6813210495124186,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2798,segment,segment,146822,40984,train,0.8141967714698682,0.008019939181394875,0.05,0.8741967714698683,"['standard_scaler', 'pca', 'random_forest']",0,3,False
2799,wall-robot-navigation,wall-robot-navigation,9960,1497,train,0.7914473033085992,0.009111285954713822,0.05,0.8714473033085993,"['standard_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,False
2800,mnist_784,mnist_784,3573,554,train,0.9499620107109487,0.009095143992453814,0.05,0.9699620107109487,['knn'],0,1,True
2801,kc2,kc2,3913,1063,train,0.5834523971207388,0.0406998161226511,0.05,0.6634523971207389,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,False
2802,splice,splice,45,46,train,0.809834808254414,0.03156957998871803,0.05,0.8898348082544141,"['minmax_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,True
2803,Devnagari-Script,Devnagari-Script,167121,40923,train,0.9154353510216617,0.02451785560697317,0.05,0.9354353510216618,['svm'],0,1,True
2804,cmc,cmc,23,23,train,0.3454097924255115,0.04063796158879995,0.05,0.4054097924255115,"['minmax_scaler', 'pca', 'svm']",0,3,False
2805,pc4,pc4,3902,1049,train,0.5479371252633285,0.02109835743904114,0.05,0.6279371252633286,"['minmax_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,True
2806,wdbc,wdbc,9946,1510,train,0.9069336088865926,0.01533736614510417,0.05,0.9669336088865926,"['standard_scaler', 'pca', 'svm']",0,3,False
2807,car,car,146821,40975,train,0.865047086019488,0.019417531229555605,0.05,0.9450470860194881,"['standard_scaler', 'pca', 'feature_selection', 'svm']",0,4,False
2808,cnae-9,cnae-9,9981,1468,train,0.8604852112229929,0.017790695186704397,0.05,0.920485211222993,"['minmax_scaler', 'pca', 'svm']",0,3,False
2809,GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,14969,4538,train,0.42884764790150753,0.01262149978429079,0.05,0.5088476479015075,"['standard_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,False
2810,banknote-authentication,banknote-authentication,10093,1462,train,0.8971369121930919,0.011309277615509927,0.05,0.9571369121930919,"['minmax_scaler', 'pca', 'random_forest']",0,3,True
2811,cylinder-bands,cylinder-bands,14954,6332,train,0.5811835077974791,0.009810621477663517,0.05,0.6611835077974791,"['minmax_scaler', 'pca', 'feature_selection', 'svm']",0,4,False
2812,mfeat-factors,mfeat-factors,12,12,train,0.9245847245627411,0.0101590429743131,0.05,0.9645847245627411,"['minmax_scaler', 'random_forest']",0,2,False
2813,mfeat-pixel,mfeat-pixel,146824,40979,train,0.9200625976408907,0.00948082294780761,0.05,0.9800625976408908,"['minmax_scaler', 'pca', 'svm']",0,3,False
2814,bank-marketing,bank-marketing,14965,1461,train,0.5529365512523832,0.008026669546961785,0.05,0.6329365512523832,"['minmax_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2815,sick,sick,3021,38,train,0.4716763766372049,0.012465508468449116,0.05,0.5516763766372049,"['minmax_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2816,first-order-theorem-proving,first-order-theorem-proving,9985,1475,train,0.40721610622876653,0.011168202385306358,0.05,0.4872161062287665,"['minmax_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,True
2817,eucalyptus,eucalyptus,2079,188,train,0.436114554711046,0.012195184826850891,0.05,0.516114554711046,"['minmax_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2818,mfeat-morphological,mfeat-morphological,18,18,train,0.4148475583431683,0.008188307285308838,0.05,0.4548475583431683,"['pca', 'knn']",0,2,True
2819,balance-scale,balance-scale,11,11,train,0.5219121878771001,0.009121259581297636,0.05,0.6019121878771002,"['minmax_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,False
2820,bank-marketing,bank-marketing,14965,1461,train,0.5908599069969002,0.00840466758236289,0.05,0.6708599069969002,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,False
2821,cnae-9,cnae-9,9981,1468,train,0.8076441549043419,0.04299391899257898,0.05,0.867644154904342,"['standard_scaler', 'pca', 'svm']",0,3,False
2822,connect-4,connect-4,146195,40668,train,0.5501899942853489,0.030245265318080784,0.05,0.6301899942853489,"['minmax_scaler', 'pca', 'feature_selection', 'svm']",0,4,True
2823,har,har,14970,1478,train,0.89370282895986,0.025922967679798604,0.05,0.97370282895986,"['minmax_scaler', 'pca', 'feature_selection', 'svm']",0,4,True
2824,analcatdata_dmft,analcatdata_dmft,3560,469,train,0.13291243663309396,0.017371030524373055,0.05,0.17291243663309394,"['minmax_scaler', 'random_forest']",0,2,True
2825,GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,14969,4538,train,0.41936242244136973,0.014873280189931393,0.05,0.4993624224413697,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2826,balance-scale,balance-scale,11,11,train,0.5171144278606965,0.016392922960221767,0.05,0.5771144278606966,"['standard_scaler', 'pca', 'random_forest']",0,3,False
2827,wilt,wilt,146820,40983,train,0.46350918424144966,0.011087051220238208,0.05,0.5435091842414497,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2828,ilpd,ilpd,9971,1480,train,0.5570409982174688,0.012153698015026748,0.05,0.6170409982174688,"['minmax_scaler', 'pca', 'knn']",0,3,False
2829,segment,segment,146822,40984,train,0.6261326421265818,0.01231368537992239,0.05,0.6861326421265819,"['pca', 'standard_scaler', 'knn']",0,3,False
2830,car,car,146821,40975,train,0.7111361961994872,0.014265203662216664,0.05,0.7911361961994873,"['standard_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,True
2831,kr-vs-kp,kr-vs-kp,3,3,train,0.8349698044803753,0.010278479009866715,0.05,0.9149698044803753,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2832,mfeat-pixel,mfeat-pixel,146824,40979,train,0.9200205957533754,0.011364508653059602,0.05,0.9800205957533754,"['minmax_scaler', 'pca', 'knn']",0,3,False
2833,mfeat-karhunen,mfeat-karhunen,16,16,train,0.8933272603882048,0.010280313203111291,0.05,0.9533272603882048,"['pca', 'minmax_scaler', 'knn']",0,3,False
2834,splice,splice,45,46,train,0.8763031194938685,0.010286565870046616,0.05,0.9563031194938686,"['standard_scaler', 'pca', 'feature_selection', 'svm']",0,4,False
2835,pc4,pc4,3902,1049,train,0.6173052787006275,0.008556015323847532,0.05,0.6973052787006275,"['standard_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,True
2836,nomao,nomao,9977,1486,train,0.9122601754698092,0.007209105572352807,0.05,0.9522601754698092,"['standard_scaler', 'svm']",0,2,False
2837,mfeat-morphological,mfeat-morphological,18,18,train,0.4173293371596711,0.0054099167076249914,0.05,0.4573293371596711,"['pca', 'svm']",0,2,True
2838,adult,adult,7592,1590,train,0.6664147262354563,0.008025405276566745,0.05,0.7464147262354563,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2839,mnist_784,mnist_784,3573,554,train,0.9207814793236634,0.007601630757562816,0.05,0.9807814793236634,"['minmax_scaler', 'pca', 'svm']",0,3,False
2840,cylinder-bands,cylinder-bands,14954,6332,train,0.5811835077974791,0.009179567079991102,0.05,0.6611835077974791,"['minmax_scaler', 'pca', 'feature_selection', 'svm']",0,4,True
2841,PhishingWebsites,PhishingWebsites,14952,4534,train,0.8657059397705829,0.047360106557607654,0.05,0.9457059397705829,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2842,mfeat-factors,mfeat-factors,12,12,train,0.904430588970538,0.03125263610854745,0.05,0.964430588970538,"['minmax_scaler', 'pca', 'svm']",0,3,False
2843,jm1,jm1,3904,1053,train,0.4501331579812593,0.03398379161953926,0.05,0.5301331579812593,"['minmax_scaler', 'pca', 'feature_selection', 'svm']",0,4,True
2844,semeion,semeion,9964,1501,train,0.9185202099203756,0.01949931215494871,0.05,0.9585202099203757,"['pca', 'svm']",0,2,False
2845,churn,churn,167141,40701,train,0.7003663731894348,0.020796912256628275,0.05,0.7603663731894349,"['standard_scaler', 'pca', 'random_forest']",0,3,False
2846,dresses-sales,dresses-sales,125920,23381,train,0.5754878048780487,0.020624739304184913,0.05,0.6554878048780488,"['standard_scaler', 'pca', 'feature_selection', 'svm']",0,4,False
2847,wall-robot-navigation,wall-robot-navigation,9960,1497,train,0.7745924717030259,0.01473472686484456,0.05,0.854592471703026,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,False
2848,Devnagari-Script,Devnagari-Script,167121,40923,train,0.9154353510216617,0.018512355163693428,0.05,0.9354353510216618,['svm'],0,1,True
2849,cmc,cmc,23,23,train,0.36358840370597856,0.015477943699806929,0.05,0.42358840370597856,"['minmax_scaler', 'pca', 'random_forest']",0,3,False
2850,jungle_chess_2pcs_raw_endgame_complete,jungle_chess_2pcs_raw_endgame_complete,167119,41027,train,0.6077667756464779,0.0093076316639781,0.05,0.6877667756464779,"['minmax_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2851,kc2,kc2,3913,1063,train,0.6034523971207388,0.014831382781267166,0.05,0.6634523971207389,"['standard_scaler', 'pca', 'knn']",0,3,False
2852,sick,sick,3021,38,train,0.49607989071553066,0.0128270847722888,0.05,0.5760798907155307,"['standard_scaler', 'pca', 'feature_selection', 'svm']",0,4,True
2853,ozone-level-8hr,ozone-level-8hr,9978,1487,train,0.40369565217391307,0.013559576496481896,0.05,0.483695652173913,"['minmax_scaler', 'pca', 'feature_selection', 'svm']",0,4,False
2854,mfeat-zernike,mfeat-zernike,22,22,train,0.7660314682126085,0.011408149730414152,0.05,0.7860314682126085,['random_forest'],0,1,True
2855,Internet-Advertisements,Internet-Advertisements,167125,40978,train,0.8065488086087624,0.016598601080477237,0.05,0.8865488086087625,"['minmax_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2856,tic-tac-toe,tic-tac-toe,49,50,train,0.7477084206116462,0.013352950336411595,0.05,0.8077084206116463,"['standard_scaler', 'pca', 'random_forest']",0,3,False
2857,analcatdata_authorship,analcatdata_authorship,3549,458,train,0.911299312501844,0.01533869532868266,0.05,0.9912993125018441,"['standard_scaler', 'pca', 'feature_selection', 'random_forest']",0,4,False
2858,credit-g,credit-g,31,31,train,0.5179532163742689,0.012524572759866714,0.05,0.597953216374269,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,True
2859,Fashion-MNIST,Fashion-MNIST,146825,40996,train,0.8444237741141091,0.01128080285464724,0.05,0.8844237741141091,"['minmax_scaler', 'svm']",0,2,False
2860,texture,texture,125922,40499,train,0.9719431646206551,0.0067428951151669025,0.05,0.9919431646206551,['svm'],0,1,True
2861,blood-transfusion-service-center,blood-transfusion-service-center,10101,1464,train,0.43008620689655175,0.04975738236680627,0.05,0.49008620689655175,"['minmax_scaler', 'pca', 'svm']",0,3,False
2862,electricity,electricity,219,151,train,0.6896082394373222,0.06816169284284115,0.05,0.7696082394373223,"['standard_scaler', 'pca', 'feature_selection', 'svm']",0,4,True
